date,obs_cms,nhd_outlet_cms,nhd_assigned_cms,taudem_outlet_cms,taudem_assigned_cms
2023-02-01,17.443161063239952,0.44291988015174866,0.003960092086344957,0.01075917948037386,0.00023450473963748664
2023-02-02,17.499794703055667,0.4500058889389038,0.003484486136585474,0.009211698547005653,0.00017537442909087986
2023-02-03,17.38652742342424,0.4547688364982605,0.0028402521274983883,0.008024060167372227,0.0001295586407650262
2023-02-04,17.244943323884954,0.4710308611392975,0.003609831677749753,0.015521111898124218,0.0004941544029861689
2023-02-05,17.414844243332098,0.48591795563697815,0.0040591927245259285,0.013445088639855385,0.00016436364967375994
2023-02-06,17.443161063239952,0.4935581088066101,0.0038966634310781956,0.010375723242759705,0.00014226988423615694
2023-02-07,17.414844243332098,0.490251749753952,0.003304659156128764,0.009094159118831158,0.00011421594535931945
2023-02-08,17.443161063239952,0.4783006012439728,0.0027216628659516573,0.007915927097201347,8.461881952825934e-05
2023-02-09,17.47147788314781,0.46290892362594604,0.002375927520915866,0.007382604759186506,6.42174418317154e-05
2023-02-10,17.499794703055667,0.44781067967414856,0.0022065220400691032,0.007168246433138847,5.0011523853754625e-05
2023-02-11,17.414844243332098,0.47835981845855713,0.007332461886107922,0.03544663265347481,0.0008517602691426873
2023-02-12,17.358210603516383,0.6494542360305786,0.051510728895664215,0.0961906909942627,0.0018046126933768392
2023-02-13,17.216626503977096,1.048419713973999,0.004529236815869808,0.03937174007296562,0.0010907676769420505
2023-02-14,17.15999286416138,1.5849497318267822,0.026150021702051163,0.06346358358860016,0.0008703881758265197
2023-02-15,17.10335922434567,0.983944833278656,0.008346806280314922,0.025008412078022957,0.0007437236490659416
2023-02-16,17.15999286416138,1.2055665254592896,0.025685546919703484,0.046968668699264526,0.0006253369501791894
2023-02-17,17.18830968406924,0.8469825387001038,0.004305813927203417,0.014870717190206051,0.0005178548744879663
2023-02-18,16.99009194471424,0.8465348482131958,0.010433655232191086,0.023239383473992348,0.00044436886673793197
2023-02-19,17.10335922434567,0.5943950414657593,0.008848012425005436,0.014443701133131981,0.00034239754313603044
2023-02-20,17.15999286416138,0.46260493993759155,0.007550104055553675,0.013844364322721958,0.0002692289126571268
2023-02-21,17.216626503977096,0.4634731411933899,0.006032708566635847,0.011496201157569885,0.00020414995378814638
2023-02-22,17.10335922434567,0.4731775224208832,0.0035346176009625196,0.009954691864550114,0.00015282111417036504
2023-02-23,16.99009194471424,0.47838565707206726,0.0023349225521087646,0.008779396302998066,0.0001162806511274539
2023-02-24,16.933458304898526,0.47801944613456726,0.0023032999597489834,0.008194182999432087,9.001372382044792e-05
2023-02-25,16.99009194471424,0.47280532121658325,0.002473392290994525,0.007874990813434124,7.093812746461481e-05
2023-02-26,17.046725584529955,0.46441614627838135,0.002552672754973173,0.007602633908390999,5.6936896726256236e-05
2023-02-27,17.075042404437813,0.45451095700263977,0.0025207148864865303,0.0073499539867043495,4.6546327212126926e-05
2023-02-28,17.075042404437813,0.44425302743911743,0.002434737980365753,0.005738407373428345,3.87471700378228e-05
2023-03-01,16.99009194471424,0.434206485748291,0.0023479757364839315,0.005666673183441162,3.282427496742457e-05
2023-03-02,17.046725584529955,0.4245029091835022,0.002280446467921138,0.005629437509924173,2.8271890187170357e-05
2023-03-03,17.075042404437813,0.4150858223438263,0.002230291720479727,0.005605976562947035,2.472941741871182e-05
2023-03-04,16.90514148499067,0.40605616569519043,0.0021954036783427,0.005592676345258951,2.1937621568213217e-05
2023-03-05,16.763557385451385,0.4005015790462494,0.0022952239960432053,0.006868317257612944,0.00023403269005939364
2023-03-06,16.763557385451385,0.3941173553466797,0.0023630927316844463,0.006163229700177908,4.8492092901142314e-05
2023-03-07,16.791874205359242,0.3874671757221222,0.0023615635000169277,0.005989204626530409,3.646114419098012e-05
2023-03-08,16.650290105819955,0.38037505745887756,0.00231934804469347,0.005858057644218206,2.8322048819973134e-05
2023-03-09,16.650290105819955,0.37303847074508667,0.0022682640701532364,0.005784920416772366,2.276093619002495e-05
2023-03-10,16.791874205359242,0.36715006828308105,0.0022232618648558855,0.0057419599033892155,1.891213105409406e-05
2023-03-11,16.735240565543528,0.3656913638114929,0.0023130702320486307,0.006996295880526304,0.0001814402057789266
2023-03-12,16.735240565543528,0.3603859841823578,0.0023823189549148083,0.006306897848844528,3.6789038858842105e-05
2023-03-13,16.678606925727813,0.012782976031303406,0.002736401977017522,0.007762321271002293,0.0005869712331332266
2023-03-14,16.565339646096383,0.05945798009634018,0.0036282676737755537,0.01134924590587616,0.0008896288927644491
2023-03-15,16.480389186372815,0.10117153823375702,0.004620358347892761,0.010126704350113869,0.00030474652885459363
2023-03-16,16.537022826188526,0.13399025797843933,0.0054830024018883705,0.010284331627190113,0.0003166670794598758
2023-03-17,16.650290105819955,0.15559665858745575,0.005906407721340656,0.00994180515408516,0.0003035079571418464
2023-03-18,16.621973285912098,0.16703292727470398,0.0056234924122691154,0.006842658389359713,0.00031574786407873034
2023-03-19,16.452072366464957,0.17977522313594818,0.005097317509353161,0.008346735499799252,0.0006275753839872777
2023-03-20,16.395438726649243,0.1914636492729187,0.004721192643046379,0.007375648710876703,0.0003131836710963398
2023-03-21,16.395438726649243,0.1996297687292099,0.004629216622561216,0.007249193731695414,0.0002802788221742958
2023-03-22,16.367121906741385,0.2040737122297287,0.0046729338355362415,0.007305926643311977,0.0003283098922111094
2023-03-23,16.395438726649243,0.2048613429069519,0.004567097872495651,0.006570795550942421,0.00022150686709210277
2023-03-24,16.452072366464957,0.20367120206356049,0.004185933154076338,0.005884635727852583,0.00017798214685171843
2023-03-25,16.395438726649243,0.20116497576236725,0.0036363054532557726,0.005138153675943613,0.00013369950465857983
2023-03-26,16.31048826692567,0.19827689230442047,0.0031712655909359455,0.00458901422098279,9.213059092871845e-05
2023-03-27,16.253854627109956,0.19559301435947418,0.0028851493261754513,0.0042189727537333965,6.47491542622447e-05
2023-03-28,16.225537807202098,0.193183034658432,0.0027158460579812527,0.003976049367338419,4.666315726353787e-05
2023-03-29,16.083953707662815,0.19112922251224518,0.0025953769218176603,0.003826549742370844,3.4669286833377555e-05
2023-03-30,15.999003247939243,0.18937592208385468,0.002491168910637498,0.003741584252566099,2.6669922590372153e-05
2023-03-31,15.999003247939243,0.1879698783159256,0.002401243895292282,0.003704875009134412,2.1291356461006217e-05
2023-04-01,16.0273200678471,0.18673789501190186,0.002321519423276186,0.003695743391290307,1.7633916286285967e-05
2023-04-02,15.999003247939243,0.18700893223285675,0.001207017689011991,0.003704424249008298,1.5108330444491003e-05
2023-04-03,15.970686428031385,0.1888139545917511,0.0005591623485088348,0.003723001107573509,1.3328567547432613e-05
2023-04-04,15.885735968307815,0.1903477907180786,0.00029641701257787645,0.0037447342183440924,1.2041683476127218e-05
2023-04-05,15.800785508584244,0.19152286648750305,0.00018319353694096208,0.003768092952668667,1.1081887350883335e-05
2023-04-06,15.74415186876853,0.1923738569021225,0.00016393688565585762,0.0027837438974529505,1.0340450899093412e-05
2023-04-07,15.74415186876853,0.19290660321712494,0.00018679695494938642,0.0028524647932499647,9.746026989887469e-06
2023-04-08,15.772468688676387,0.1931266486644745,0.00020889006555080414,0.0018564698984846473,1.0459039913257584e-05
2023-04-09,15.687518228952815,0.19318364560604095,0.00023252767277881503,0.0019724848680198193,1.6875337678357027e-05
2023-04-10,15.630884589137102,0.19293908774852753,0.00026123737916350365,0.0020210633520036936,8.450918357993942e-06
2023-04-11,15.630884589137102,0.19687296450138092,0.00042859173845499754,0.0036254641599953175,0.0002859413798432797
2023-04-12,15.715835048860672,0.1964968591928482,0.0005769251729361713,0.0030380524694919586,5.873989357496612e-05
2023-04-13,15.74415186876853,0.19518694281578064,0.0006789519684389234,0.0030398122034966946,6.673148891422898e-05
2023-04-14,15.630884589137102,0.19531677663326263,0.0008533595246262848,0.004408006556332111,0.00018519435252528638
2023-04-15,15.489300489597817,0.19313722848892212,0.0009938114089891315,0.0039616539143025875,8.316419553011656e-05
2023-04-16,15.489300489597817,0.1919211894273758,0.0011280592298135161,0.004365579690784216,6.288261647569016e-05
2023-04-17,15.46098366968996,0.1907573938369751,0.001232852111570537,0.004346223548054695,8.733027789276093e-05
2023-04-18,15.319399570150674,0.18851548433303833,0.0012518364237621427,0.003782909829169512,2.5722754799062386e-05
2023-04-19,15.206132290519244,0.18652205169200897,0.0012088794028386474,0.003112863516435027,1.8777436707750894e-05
2023-04-20,15.121181830795674,0.18451884388923645,0.0011429578298702836,0.0028938103932887316,1.4161808394419495e-05
2023-04-21,15.234449110427102,0.18249936401844025,0.0010781976161524653,0.0027422213461250067,1.1074020221712999e-05
2023-04-22,15.26276593033496,0.18045932054519653,0.0010243980213999748,0.002154845977202058,8.988949957711156e-06
2023-04-23,15.06454819097996,0.17838329076766968,0.0009816978126764297,0.0020633358508348465,7.562689916085219e-06
2023-04-24,15.036231371072104,0.17626529932022095,0.0009501255117356777,0.001993519486859441,6.569954621227225e-06
2023-04-25,15.06454819097996,0.18183821439743042,0.0012303123949095607,0.005416565109044313,0.00042105064494535327
2023-04-26,15.036231371072104,0.1912623941898346,0.0017450369196012616,0.0066916863434016705,0.0004032112192362547
2023-04-27,15.092865010887817,0.2188360095024109,0.0027357737999409437,0.010978312231600285,0.0008503786521032453
2023-04-28,15.092865010887817,0.2603643536567688,0.004164853133261204,0.012730153277516365,0.0007969281286932528
2023-04-29,15.121181830795674,0.30407437682151794,0.005834273062646389,0.010561062023043633,0.000421627308242023
2023-04-30,15.092865010887817,0.3728180229663849,0.008282935246825218,0.014276674017310143,0.0009780164109542966
2023-05-01,14.951280911348531,0.44511908292770386,0.008411712013185024,0.01293144654482603,0.0005401991656981409
2023-05-02,14.922964091440674,0.32949739694595337,0.007504777051508427,0.012993963435292244,0.0005260008620098233
2023-05-03,14.838013631717104,0.3031516373157501,0.007986951619386673,0.01246936060488224,0.00047363483463414013
2023-05-04,14.696429532177818,0.19952422380447388,0.006506620906293392,0.011524333618581295,0.000421440287027508
2023-05-05,14.583162252546389,0.13017433881759644,0.00611539464443922,0.010413850657641888,0.00036522833397611976
2023-05-06,14.526528612730676,0.12007534503936768,0.00528345163911581,0.008954797871410847,0.0003102732007391751
2023-05-07,14.554845432638533,0.11630555242300034,0.0035340492613613605,0.007817547768354416,0.0002572936355136335
2023-05-08,14.554845432638533,0.11463657021522522,0.0025371431838721037,0.006683134939521551,0.00020438485080376267
2023-05-09,14.554845432638533,0.1099810004234314,0.0022431109100580215,0.005590357352048159,0.00015547107614111155
2023-05-10,14.469894972914961,0.10445016622543335,0.0020573961082845926,0.004549776203930378,0.00010938301420537755
2023-05-11,14.38494451319139,0.11932582408189774,0.002191804815083742,0.0076509686186909676,0.001133109093643725
2023-05-12,14.328310873375676,0.14249993860721588,0.002281010616570711,0.005220660474151373,0.0002636911813169718
2023-05-13,14.271677233559961,0.20834305882453918,0.0026936621870845556,0.00899798609316349,0.0013545408146455884
2023-05-14,14.299994053467818,0.3005935847759247,0.0032764000352472067,0.008964288048446178,0.0006344172870740294
2023-05-15,14.299994053467818,0.4278591573238373,0.003783527063205838,0.008240696042776108,0.0005309953703545034
2023-05-16,14.38494451319139,0.5824052095413208,0.004041272681206465,0.008026156574487686,0.0005120818386785686
2023-05-17,14.38494451319139,0.483431339263916,0.00393447233363986,0.0074380626901984215,0.00046967502566985786
2023-05-18,14.243360413652105,0.2035447657108307,0.0035246347542852163,0.006666577886790037,0.0004170940082985908
2023-05-19,14.158409953928533,0.13973571360111237,0.003088707337155938,0.006401879247277975,0.0005188012728467584
2023-05-20,14.130093134020676,0.1661616861820221,0.0031348136253654957,0.00913344044238329,0.0010803384939208627
2023-05-21,14.158409953928533,0.19686950743198395,0.003278732765465975,0.006961172446608543,0.0004468147817533463
2023-05-22,14.215043593744248,0.3078729808330536,0.004337837919592857,0.015480352565646172,0.0021959536243230104
2023-05-23,14.413261333099248,0.5961604714393616,0.006753714755177498,0.019803717732429504,0.0018526981584727764
2023-05-24,14.554845432638533,1.6389968395233154,0.012058919295668602,0.02153709903359413,0.00167254195548594
2023-05-25,14.668112712269961,0.6357885599136353,0.007015413139015436,0.021629102528095245,0.0012572238920256495
2023-05-26,14.668112712269961,1.2297844886779785,0.014904525130987167,0.02455803006887436,0.0018699087668210268
2023-05-27,14.724746352085676,0.6175386905670166,0.006195352878421545,0.023376362398266792,0.0013002903433516622
2023-05-28,14.753063171993531,0.6783461570739746,0.014133510179817677,0.0227378960698843,0.0012425120221450925
2023-05-29,14.809696811809246,0.6436103582382202,0.007462108042091131,0.021648351103067398,0.0011559916893020272
2023-05-30,14.809696811809246,0.4495956301689148,0.015826936811208725,0.020192574709653854,0.001054899301379919
2023-05-31,14.781379991901389,0.41338008642196655,0.0052686454728245735,0.01839269883930683,0.0009497603750787675
2023-06-01,14.809696811809246,0.42054444551467896,0.010140683501958847,0.014939666725695133,0.0008455069619230926
2023-06-02,14.838013631717104,0.46540531516075134,0.008811567910015583,0.013430150225758553,0.0007783041219227016
2023-06-03,14.866330451624961,0.47693437337875366,0.008867758326232433,0.012004067189991474,0.0006594526348635554
2023-06-04,14.781379991901389,0.5064098834991455,0.007668918464332819,0.014259381219744682,0.0007420922047458589
2023-06-05,14.611479072454246,0.5101842880249023,0.00808302965015173,0.012039996683597565,0.0005565020255744457
2023-06-06,14.583162252546389,0.5192988514900208,0.006410290952771902,0.011142795905470848,0.0004705379542429
2023-06-07,14.611479072454246,0.5079432725906372,0.004903739783912897,0.00970588531345129,0.00040726386941969395
2023-06-08,14.583162252546389,0.5023618936538696,0.003625274635851383,0.01064926479011774,0.0004017024184577167
2023-06-09,14.498211792822818,0.4869154691696167,0.003350021317601204,0.008833465166389942,0.00030240052728913724
2023-06-10,14.413261333099248,0.48325005173683167,0.0036716414615511894,0.009747842326760292,0.0005634536501020193
2023-06-11,14.356627693283533,0.48292091488838196,0.0040279291570186615,0.008932185359299183,0.0003530533576849848
2023-06-12,14.328310873375676,0.4880894720554352,0.0041824751533567905,0.008686740882694721,0.0005210022791288793
2023-06-13,14.243360413652105,0.4881848692893982,0.003980860114097595,0.007496827282011509,0.00027064557070843875
2023-06-14,14.158409953928533,0.48033398389816284,0.0035080458037555218,0.006713629700243473,0.00023995351511985064
2023-06-15,14.073459494204963,0.5086268782615662,0.003976905718445778,0.014402824454009533,0.0016860330943018198
2023-06-16,14.215043593744248,0.6366006135940552,0.006083316635340452,0.02121436595916748,0.0021501618903130293
2023-06-17,14.215043593744248,1.0151664018630981,0.010119041427969933,0.01869250275194645,0.0009120462345890701
2023-06-18,14.38494451319139,1.7113960981369019,0.00981593132019043,0.02957170084118843,0.002675191266462207
2023-06-19,14.441578153007104,1.025111436843872,0.011807498522102833,0.02606183849275112,0.0013040764024481177
2023-06-20,14.158409953928533,1.3891775608062744,0.010688918642699718,0.02753901109099388,0.001428999355994165
2023-06-21,14.469894972914961,1.9688516855239868,0.05284783989191055,0.19493675231933594,0.011724553070962429
2023-06-22,15.149498650703531,1.7002770900726318,0.01135144755244255,0.07438421249389648,0.0063455477356910706
2023-06-23,15.036231371072104,3.568713426589966,0.17174169421195984,0.5283037424087524,0.015962252393364906
2023-06-24,15.54593412941353,2.051788806915283,0.025002259761095047,0.14983892440795898,0.009383928030729294
2023-06-25,16.650290105819955,4.036316871643066,0.08352841436862946,0.19014126062393188,0.007001074962317944
2023-06-26,17.329893783608526,2.2218470573425293,0.027909494936466217,0.09782436490058899,0.005332557950168848
2023-06-27,17.69801244241067,4.074810028076172,0.07338134199380875,0.13337095081806183,0.004144483711570501
2023-06-28,17.95286382158138,2.314573049545288,0.02579466439783573,0.06770597398281097,0.003255606396123767
2023-06-29,18.037814281304954,3.876823902130127,0.06964503973722458,0.10181846469640732,0.0025791518855839968
2023-06-30,18.122764741028522,2.3624024391174316,0.021637003868818283,0.04545067250728607,0.0020576592069119215
2023-07-01,18.207715200752094,3.5474789142608643,0.06668306142091751,0.07235855609178543,0.0016504209488630295
2023-07-02,18.207715200752094,2.344717502593994,0.016852041706442833,0.027027420699596405,0.0013280417770147324
2023-07-03,18.179398380844237,3.1687591075897217,0.06241937726736069,0.03884695842862129,0.001069302437826991
2023-07-04,18.179398380844237,2.257718563079834,0.011704863980412483,0.018626919016242027,0.000859338790178299
2023-07-05,18.094447921120665,2.7617859840393066,0.05707981064915657,0.018972527235746384,0.0006876387633383274
2023-07-06,18.207715200752094,2.140787124633789,0.006601408589631319,0.025727666914463043,0.0014968793839216232
2023-07-07,18.292665660475667,2.3859009742736816,0.04502062126994133,0.019173817709088326,0.0006418146658688784
2023-07-08,18.292665660475667,1.9585953950881958,0.0030968140345066786,0.019564343616366386,0.0006468226783908904
2023-07-09,18.26434884056781,2.092538595199585,0.012570368126034737,0.023156199604272842,0.001171160489320755
2023-07-10,18.23603202065995,1.7693067789077759,0.012106546200811863,0.022151490673422813,0.0008284791256301105
2023-07-11,18.122764741028522,2.4680655002593994,0.02733340486884117,0.10101548582315445,0.0030687707476317883
2023-07-12,18.34929930029138,1.7835798263549805,0.01653817482292652,0.06219948083162308,0.0018173165153712034
2023-07-13,18.519200219738522,2.3248496055603027,0.03184974193572998,0.08812364190816879,0.0014183829771354795
2023-07-14,18.54751703964638,1.723397135734558,0.015336384065449238,0.04304833337664604,0.0013904854422435164
2023-07-15,18.54751703964638,2.005000114440918,0.033677104860544205,0.07444877922534943,0.0015214351005852222
2023-07-16,18.519200219738522,1.5939384698867798,0.012964366003870964,0.03373878076672554,0.0012731621973216534
2023-07-17,18.54751703964638,1.7172198295593262,0.03530501574277878,0.051277585327625275,0.0015127419028431177
2023-07-18,18.519200219738522,1.5127265453338623,0.010169279761612415,0.036738321185112,0.0012449382338672876
2023-07-19,18.519200219738522,1.5361143350601196,0.03770908713340759,0.041340529918670654,0.0011665425263345242
2023-07-20,18.575833859554237,1.3504327535629272,0.006865200586616993,0.033402346074581146,0.0009764619171619415
2023-07-21,18.604150679462094,1.2043882608413696,0.038332756608724594,0.03348850831389427,0.0008737011230550706
2023-07-22,18.575833859554237,1.1672706604003906,0.003788338042795658,0.029743511229753494,0.0007731876685284078
2023-07-23,18.490883399830665,1.1643521785736084,0.01546032540500164,0.027553770691156387,0.0006948299123905599
2023-07-24,18.462566579922807,1.204526424407959,0.011624980717897415,0.028326744213700294,0.0011168938362970948
2023-07-25,18.519200219738522,1.238953948020935,0.014854244887828827,0.02848891355097294,0.0010693767108023167
2023-07-26,18.54751703964638,1.3085838556289673,0.010074046440422535,0.024677103385329247,0.0007183031411841512
2023-07-27,18.519200219738522,1.3194117546081543,0.01491497177630663,0.02424999326467514,0.0006650030263699591
2023-07-28,18.490883399830665,1.312578558921814,0.008309649303555489,0.02335703745484352,0.0005969649064354599
2023-07-29,18.462566579922807,1.1905872821807861,0.01535960752516985,0.021933725103735924,0.0005455230129882693
2023-07-30,18.490883399830665,1.1341042518615723,0.006164352409541607,0.022700877860188484,0.000769545033108443
2023-07-31,18.490883399830665,1.1193621158599854,0.012925517745316029,0.023003384470939636,0.0009842530125752091
2023-08-01,18.377616120199235,1.1676337718963623,0.00717950239777565,0.02251153253018856,0.0007675178931094706
2023-08-02,18.292665660475667,1.5416549444198608,0.059484899044036865,0.13970957696437836,0.0033781814854592085
2023-08-03,18.34929930029138,2.8940224647521973,0.005292247049510479,0.05077384039759636,0.0016313957748934627
2023-08-04,18.34929930029138,1.5998727083206177,0.042521748691797256,0.1014125719666481,0.001393683603964746
2023-08-05,18.320982480383524,2.5709617137908936,0.007449036464095116,0.0338103286921978,0.0013158166548237205
2023-08-06,18.26434884056781,1.627753496170044,0.048385314643383026,0.06047489121556282,0.001211612718179822
2023-08-07,18.26434884056781,2.1938328742980957,0.003640406299382448,0.029617544263601303,0.0010955712059512734
2023-08-08,18.26434884056781,1.579910159111023,0.018468907102942467,0.03939869627356529,0.0009754880447871983
2023-08-09,18.23603202065995,1.8479349613189697,0.011076144874095917,0.026614496484398842,0.0008564118179492652
2023-08-10,18.23603202065995,1.4759875535964966,0.01807211898267269,0.02770356275141239,0.0007718282286077738
2023-08-11,18.179398380844237,1.5053091049194336,0.0084224259480834,0.022924035787582397,0.0006477354327216744
2023-08-12,18.15108156093638,1.2750787734985352,0.01751144975423813,0.020678924396634102,0.0005828252178616822
2023-08-13,18.094447921120665,1.0831222534179688,0.005160042550414801,0.015213854610919952,0.00047294306568801403
2023-08-14,18.066131101212807,1.022340178489685,0.009462123736739159,0.012951318174600601,0.0003942774492315948
2023-08-15,18.009497461397096,1.0260745286941528,0.007892884314060211,0.011274807155132294,0.0003265781269874424
2023-08-16,18.066131101212807,1.0455394983291626,0.008457488380372524,0.017331598326563835,0.0011784509988501668
2023-08-17,18.037814281304954,1.08151113986969,0.0069505684077739716,0.015771033242344856,0.0006786810117773712
2023-08-18,18.037814281304954,1.1509970426559448,0.00913499016314745,0.020495979115366936,0.001253969850949943
2023-08-19,18.009497461397096,1.268750786781311,0.007211157586425543,0.018487077206373215,0.0006117721204645932
2023-08-20,17.924547001673524,1.599521517753601,0.010988573543727398,0.021903568878769875,0.0013259610859677196
2023-08-21,17.98118064148924,1.4507946968078613,0.0068808188661932945,0.021676400676369667,0.0009591570706106722
2023-08-22,18.037814281304954,1.3123736381530762,0.01231698039919138,0.020761942490935326,0.0007565231062471867
2023-08-23,18.009497461397096,1.1099485158920288,0.006354260724037886,0.020118163898587227,0.0007175180362537503
2023-08-24,17.95286382158138,0.9191920757293701,0.011159445159137249,0.019029811024665833,0.000659266603179276
2023-08-25,17.924547001673524,0.9092468619346619,0.006999212317168713,0.017572741955518723,0.000591291522141546
2023-08-26,17.924547001673524,0.9015373587608337,0.011000663973391056,0.01601153425872326,0.0005207908106967807
2023-08-27,17.896230181765667,0.9059566855430603,0.0052175666205585,0.014580887742340565,0.00045013881754130125
2023-08-28,17.782962902134237,0.8902699947357178,0.00624038465321064,0.012105352245271206,0.00038356680306605995
2023-08-29,17.75464608222638,0.8825809955596924,0.007019984535872936,0.011501507833600044,0.0004385820066090673
2023-08-30,17.75464608222638,0.9211960434913635,0.008003687486052513,0.017430441454052925,0.002036459045484662
2023-08-31,17.58474516277924,1.0245403051376343,0.006971024442464113,0.017290791496634483,0.001123954076319933
2023-09-01,17.443161063239952,1.3020011186599731,0.008615568280220032,0.018053105100989342,0.0009107858058996499
2023-09-02,17.55642834287138,1.884945034980774,0.010083491913974285,0.03367080166935921,0.001796829979866743
2023-09-03,17.69801244241067,1.2422468662261963,0.010625950060784817,0.027567550539970398,0.0009977590525522828
2023-09-04,17.75464608222638,1.4103347063064575,0.011988786980509758,0.02854318730533123,0.000980191514827311
2023-09-05,17.726329262318526,1.104649305343628,0.0116700679063797,0.028487706556916237,0.0009272790048271418
2023-09-06,17.782962902134237,0.9442963600158691,0.012916375882923603,0.027621237561106682,0.0008536819368600845
2023-09-07,17.811279722042094,0.8575894236564636,0.01165608037263155,0.026239801198244095,0.0007703164010308683
2023-09-08,17.75464608222638,0.8771271109580994,0.013008801266551018,0.02467038482427597,0.0006894193356856704
2023-09-09,17.75464608222638,0.8821507692337036,0.011281978338956833,0.027291785925626755,0.001355338143184781
2023-09-10,17.75464608222638,0.9410344362258911,0.013033038936555386,0.02391742914915085,0.0006961278850212693
2023-09-11,17.726329262318526,0.96527099609375,0.010343053378164768,0.022766120731830597,0.0006520447204820812
2023-09-12,17.726329262318526,1.0059558153152466,0.011444821022450924,0.021354952827095985,0.0005940002156421542
2023-09-13,17.839596541949952,1.0103199481964111,0.008764456026256084,0.02476251684129238,0.001276585040614009
2023-09-14,17.896230181765667,1.0266749858856201,0.010770509019494057,0.02129759080708027,0.000625600281637162
2023-09-15,17.86791336185781,0.9903237223625183,0.007162880152463913,0.020653581246733665,0.0006401239079423249
2023-09-16,17.839596541949952,0.9466099739074707,0.010589363053441048,0.01669640839099884,0.00055256939958781
2023-09-17,17.896230181765667,0.17533046007156372,0.005152794066816568,0.014956321567296982,0.0005096287350170314
2023-09-18,17.839596541949952,0.17274004220962524,0.00595908984541893,0.014109909534454346,0.00045526446774601936
2023-09-19,17.782962902134237,0.17085647583007812,0.006590412463992834,0.013093259185552597,0.0003896741836797446
2023-09-20,17.75464608222638,0.18628811836242676,0.006218593567609787,0.011991544626653194,0.0003360746195539832
2023-09-21,17.782962902134237,0.19335128366947174,0.0048484415747225285,0.012423006817698479,0.00031371775548905134
2023-09-22,17.839596541949952,0.2111702412366867,0.004331538919359446,0.015521513298153877,0.0005319130723364651
